id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis,_ingest_timestamp,_source_system,_batch_id,_ingest_year,_ingest_month,_ingest_day
4556,Miguel,Rodriguez,CC,1000004555,1990-11-06T00:00:00.000Z,2024-08-11T00:00:00.000Z,E,592,Guadalajara,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4557,Laura,Lopez,CC,1000004556,1961-06-29T00:00:00.000Z,2024-04-26T00:00:00.000Z,P,367,Medellín,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4558,Laura,Martinez,CC,1000004557,1994-03-04T00:00:00.000Z,2024-09-22T00:00:00.000Z,B,524,Guadalajara,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4559,Miguel,Hernandez,CC,1000004558,1959-06-04T00:00:00.000Z,2025-05-03T00:00:00.000Z,S,753,Lima,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4560,Ana,Martinez,CC,1000004559,1997-05-10T00:00:00.000Z,2024-07-26T00:00:00.000Z,P,857,Lima,Cundinamarca,Bloqueado,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4561,Pedro,Rodriguez,PEP,1000004560,1970-06-29T00:00:00.000Z,2024-12-26T00:00:00.000Z,E,589,CDMX,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4562,Carlos,Lopez,PEP,1000004561,1986-05-08T00:00:00.000Z,2024-12-15T00:00:00.000Z,E,546,Buenos Aires,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4563,Miguel,Gonzalez,CC,1000004562,1962-06-12T00:00:00.000Z,2024-03-21T00:00:00.000Z,B,615,Buenos Aires,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4564,Maria,Garcia,CE,1000004563,1980-02-27T00:00:00.000Z,2024-07-15T00:00:00.000Z,P,591,Lima,Jalisco,Inactivo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4565,Ana,Lopez,CE,1000004564,1992-04-08T00:00:00.000Z,2025-03-04T00:00:00.000Z,S,779,Medellín,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4566,Miguel,Rodriguez,CE,1000004565,1974-05-21T00:00:00.000Z,2025-08-04T00:00:00.000Z,S,513,CDMX,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4567,Miguel,Gonzalez,CE,1000004566,1991-06-07T00:00:00.000Z,2025-09-08T00:00:00.000Z,E,859,Bogotá,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4568,Laura,Martinez,CE,1000004567,1980-11-16T00:00:00.000Z,2025-05-10T00:00:00.000Z,B,817,CDMX,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4569,Maria,Hernandez,CC,1000004568,1955-05-22T00:00:00.000Z,2024-03-30T00:00:00.000Z,E,492,Medellín,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4570,Maria,Hernandez,PEP,1000004569,1959-03-28T00:00:00.000Z,2025-05-22T00:00:00.000Z,E,733,Lima,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4571,Maria,Lopez,CC,1000004570,2002-03-23T00:00:00.000Z,2024-10-11T00:00:00.000Z,E,373,CDMX,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4572,Miguel,Martinez,CE,1000004571,1962-11-13T00:00:00.000Z,2025-03-21T00:00:00.000Z,E,373,CDMX,Buenos Aires,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4573,Carlos,Garcia,CE,1000004572,1978-11-27T00:00:00.000Z,2026-01-18T00:00:00.000Z,B,562,Guadalajara,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4574,Juan,Garcia,PEP,1000004573,1958-03-16T00:00:00.000Z,2025-10-29T00:00:00.000Z,E,385,Bogotá,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4575,Ana,Rodriguez,CC,1000004574,1962-08-31T00:00:00.000Z,2025-05-03T00:00:00.000Z,P,357,Santiago,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4576,Juan,Hernandez,PEP,1000004575,1960-05-08T00:00:00.000Z,2025-08-11T00:00:00.000Z,E,716,Santiago,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4577,Miguel,Martinez,CE,1000004576,1984-01-25T00:00:00.000Z,2024-03-28T00:00:00.000Z,E,580,Bogotá,,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4578,Juan,Lopez,CE,1000004577,1982-03-04T00:00:00.000Z,2024-07-04T00:00:00.000Z,S,507,CDMX,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4579,Miguel,Gonzalez,PEP,1000004578,1956-03-27T00:00:00.000Z,2025-07-12T00:00:00.000Z,S,442,Lima,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4580,Juan,Lopez,CE,1000004579,1979-10-26T00:00:00.000Z,2024-09-03T00:00:00.000Z,B,712,Bogotá,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4581,Maria,Lopez,CC,1000004580,1971-03-29T00:00:00.000Z,2025-12-14T00:00:00.000Z,B,894,Santiago,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4582,Pedro,Martinez,CE,1000004581,1973-06-22T00:00:00.000Z,2025-03-07T00:00:00.000Z,P,351,Medellín,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4583,Maria,Hernandez,CE,1000004582,1971-09-25T00:00:00.000Z,2024-07-16T00:00:00.000Z,E,316,Santiago,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4584,Maria,Martinez,CC,1000004583,2002-01-14T00:00:00.000Z,2025-01-31T00:00:00.000Z,S,718,Bogotá,Buenos Aires,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4585,Laura,Gonzalez,CE,1000004584,1989-09-01T00:00:00.000Z,2024-09-30T00:00:00.000Z,P,723,CDMX,Jalisco,Bloqueado,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4586,Laura,Martinez,PEP,1000004585,1953-05-10T00:00:00.000Z,2024-12-16T00:00:00.000Z,P,500,Buenos Aires,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4587,Juan,Rodriguez,PEP,1000004586,2000-12-14T00:00:00.000Z,2025-09-21T00:00:00.000Z,B,717,Lima,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4588,Miguel,Lopez,CE,1000004587,1997-08-04T00:00:00.000Z,2025-03-06T00:00:00.000Z,S,741,Guadalajara,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4589,Maria,Hernandez,CC,1000004588,1967-02-03T00:00:00.000Z,2025-08-12T00:00:00.000Z,E,801,Buenos Aires,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4590,Juan,Garcia,CC,1000004589,1951-08-21T00:00:00.000Z,2026-01-21T00:00:00.000Z,B,381,Lima,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4591,Laura,Gonzalez,PEP,1000004590,1970-02-01T00:00:00.000Z,2025-12-30T00:00:00.000Z,P,379,Buenos Aires,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4592,Pedro,Garcia,CE,1000004591,1951-10-03T00:00:00.000Z,2025-08-31T00:00:00.000Z,P,488,Buenos Aires,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4593,Ana,Lopez,CC,1000004592,1996-09-20T00:00:00.000Z,2024-12-21T00:00:00.000Z,S,779,Lima,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4594,Juan,Martinez,CC,1000004593,1997-03-28T00:00:00.000Z,2025-10-12T00:00:00.000Z,S,455,Medellín,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4595,Pedro,Garcia,PEP,1000004594,1976-06-01T00:00:00.000Z,2025-04-23T00:00:00.000Z,E,459,Lima,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4596,Ana,Rodriguez,PEP,1000004595,1950-09-16T00:00:00.000Z,2025-12-26T00:00:00.000Z,S,893,Santiago,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4597,Carlos,Martinez,CC,1000004596,2000-11-21T00:00:00.000Z,2025-02-24T00:00:00.000Z,S,343,CDMX,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4598,Juan,Lopez,PEP,1000004597,1976-10-08T00:00:00.000Z,2024-08-05T00:00:00.000Z,B,461,CDMX,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4599,Juan,Garcia,CC,1000004598,1996-04-08T00:00:00.000Z,2024-05-14T00:00:00.000Z,B,809,Santiago,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4600,Carlos,Gonzalez,CE,1000004599,1957-07-23T00:00:00.000Z,2025-03-07T00:00:00.000Z,E,812,Medellín,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4601,Carlos,Garcia,PEP,1000004600,1975-04-17T00:00:00.000Z,2025-09-18T00:00:00.000Z,B,507,Buenos Aires,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4602,Juan,Garcia,PEP,1000004601,1969-07-04T00:00:00.000Z,2026-02-16T00:00:00.000Z,E,396,Medellín,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4603,Carlos,Hernandez,CE,1000004602,1961-03-08T00:00:00.000Z,2026-02-25T00:00:00.000Z,B,320,Medellín,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4604,Maria,Garcia,CC,1000004603,1992-05-08T00:00:00.000Z,2025-08-03T00:00:00.000Z,P,654,Lima,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4605,Ana,Lopez,CC,1000004604,1995-09-22T00:00:00.000Z,2024-06-14T00:00:00.000Z,B,804,Bogotá,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4606,Ana,Gonzalez,PEP,1000004605,1980-05-23T00:00:00.000Z,2025-03-02T00:00:00.000Z,E,703,Buenos Aires,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4607,Ana,Lopez,CC,1000004606,1976-03-25T00:00:00.000Z,2025-04-06T00:00:00.000Z,B,522,CDMX,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4608,Maria,Rodriguez,CC,1000004607,1980-06-16T00:00:00.000Z,2024-06-11T00:00:00.000Z,S,699,Lima,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4609,Miguel,Martinez,CE,1000004608,1976-07-31T00:00:00.000Z,2025-01-19T00:00:00.000Z,P,761,Santiago,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4610,Carlos,Garcia,CE,1000004609,1950-01-23T00:00:00.000Z,2025-03-08T00:00:00.000Z,B,859,Medellín,Jalisco,Bloqueado,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4611,Pedro,Hernandez,CE,1000004610,1982-06-25T00:00:00.000Z,2025-02-01T00:00:00.000Z,P,331,Buenos Aires,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4612,Carlos,Gonzalez,PEP,1000004611,2001-01-01T00:00:00.000Z,2024-04-02T00:00:00.000Z,P,788,Guadalajara,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4613,Juan,Hernandez,CE,1000004612,1974-11-05T00:00:00.000Z,2024-06-16T00:00:00.000Z,P,587,Bogotá,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4614,Laura,Hernandez,CE,1000004613,1992-05-16T00:00:00.000Z,2025-04-26T00:00:00.000Z,P,736,Buenos Aires,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4615,Ana,Hernandez,CC,1000004614,1981-03-20T00:00:00.000Z,2024-11-24T00:00:00.000Z,S,679,Santiago,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4616,Carlos,Garcia,CE,1000004615,1953-03-02T00:00:00.000Z,2024-05-12T00:00:00.000Z,S,736,Bogotá,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4617,Pedro,Gonzalez,PEP,1000004616,1951-10-01T00:00:00.000Z,2024-08-28T00:00:00.000Z,E,429,Buenos Aires,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4618,Juan,Gonzalez,CE,1000004617,1955-01-28T00:00:00.000Z,2024-07-30T00:00:00.000Z,E,740,Santiago,Cundinamarca,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4619,Maria,Hernandez,PEP,1000004618,1997-06-24T00:00:00.000Z,2025-07-25T00:00:00.000Z,E,792,Buenos Aires,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4620,Miguel,Martinez,CC,1000004619,1992-05-19T00:00:00.000Z,2024-05-07T00:00:00.000Z,E,544,Guadalajara,Jalisco,Inactivo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4621,Maria,Garcia,CC,1000004620,1975-03-19T00:00:00.000Z,2025-03-07T00:00:00.000Z,P,351,Lima,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4622,Pedro,Garcia,CE,1000004621,1981-06-05T00:00:00.000Z,2025-02-11T00:00:00.000Z,P,529,Buenos Aires,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4623,Juan,Lopez,CC,1000004622,1994-08-10T00:00:00.000Z,2026-02-07T00:00:00.000Z,P,764,Medellín,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4624,Ana,Garcia,CE,1000004623,1999-06-25T00:00:00.000Z,2024-04-01T00:00:00.000Z,S,485,Santiago,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4625,Carlos,Hernandez,CC,1000004624,1951-05-06T00:00:00.000Z,2025-11-10T00:00:00.000Z,S,461,CDMX,Metropolitana,Inactivo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4626,Juan,Rodriguez,PEP,1000004625,1961-02-08T00:00:00.000Z,2024-05-18T00:00:00.000Z,P,498,Santiago,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4627,Miguel,Hernandez,CC,1000004626,1999-08-08T00:00:00.000Z,2024-11-14T00:00:00.000Z,P,700,Buenos Aires,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4628,Maria,Gonzalez,CE,1000004627,1978-06-17T00:00:00.000Z,2025-07-10T00:00:00.000Z,P,771,Lima,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4629,Miguel,Garcia,CE,1000004628,2000-03-12T00:00:00.000Z,2024-08-22T00:00:00.000Z,P,755,CDMX,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4630,Miguel,Garcia,CE,1000004629,1965-10-06T00:00:00.000Z,2025-03-02T00:00:00.000Z,S,844,Guadalajara,Buenos Aires,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4631,Pedro,Lopez,PEP,1000004630,1967-12-14T00:00:00.000Z,2024-03-15T00:00:00.000Z,B,712,Guadalajara,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4632,Pedro,Rodriguez,CC,1000004631,1959-06-11T00:00:00.000Z,2024-04-20T00:00:00.000Z,E,830,Medellín,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4633,Carlos,Garcia,CE,1000004632,1984-12-10T00:00:00.000Z,2024-06-15T00:00:00.000Z,E,420,Santiago,Lima,Bloqueado,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4634,Pedro,Lopez,PEP,1000004633,1961-11-29T00:00:00.000Z,2026-02-20T00:00:00.000Z,B,368,CDMX,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4635,Pedro,Lopez,PEP,1000004634,1993-04-15T00:00:00.000Z,2025-06-12T00:00:00.000Z,S,592,Lima,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4636,Juan,Rodriguez,PEP,1000004635,1997-05-31T00:00:00.000Z,2024-09-18T00:00:00.000Z,S,709,Medellín,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4637,Ana,Hernandez,CC,1000004636,1981-06-06T00:00:00.000Z,2024-10-04T00:00:00.000Z,B,579,Bogotá,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4638,Carlos,Hernandez,CC,1000004637,2003-03-05T00:00:00.000Z,2024-04-10T00:00:00.000Z,E,865,CDMX,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4639,Juan,Hernandez,CC,1000004638,1967-06-12T00:00:00.000Z,2025-03-20T00:00:00.000Z,E,832,Santiago,Jalisco,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4640,Ana,Martinez,PEP,1000004639,1950-08-17T00:00:00.000Z,2026-02-13T00:00:00.000Z,B,853,Lima,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4641,Miguel,Hernandez,CC,1000004640,1994-12-10T00:00:00.000Z,2025-01-30T00:00:00.000Z,B,718,Guadalajara,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4642,Juan,Rodriguez,CE,1000004641,1985-08-20T00:00:00.000Z,2025-11-01T00:00:00.000Z,P,327,Santiago,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4643,Laura,Martinez,PEP,1000004642,1965-04-15T00:00:00.000Z,2025-12-21T00:00:00.000Z,B,695,Lima,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4644,Juan,Hernandez,CC,1000004643,1993-09-28T00:00:00.000Z,2024-06-13T00:00:00.000Z,B,869,Santiago,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4645,Pedro,Martinez,PEP,1000004644,1953-04-22T00:00:00.000Z,2024-09-19T00:00:00.000Z,E,727,Guadalajara,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4646,Ana,Rodriguez,PEP,1000004645,1964-11-20T00:00:00.000Z,2025-07-23T00:00:00.000Z,P,443,Lima,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4647,Carlos,Hernandez,CC,1000004646,2001-09-18T00:00:00.000Z,2024-06-03T00:00:00.000Z,P,392,Guadalajara,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4648,Carlos,Gonzalez,PEP,1000004647,1958-10-18T00:00:00.000Z,2024-08-24T00:00:00.000Z,E,334,Buenos Aires,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4649,Ana,Garcia,CC,1000004648,1996-08-05T00:00:00.000Z,2024-05-04T00:00:00.000Z,E,769,Guadalajara,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4650,Pedro,Rodriguez,CC,1000004649,1972-08-01T00:00:00.000Z,2025-09-04T00:00:00.000Z,S,825,Santiago,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4651,Maria,Lopez,CC,1000004650,1989-12-30T00:00:00.000Z,2024-10-10T00:00:00.000Z,P,614,Lima,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4652,Juan,Lopez,PEP,1000004651,1962-04-08T00:00:00.000Z,2025-09-30T00:00:00.000Z,B,783,Bogotá,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4653,Pedro,Rodriguez,PEP,1000004652,1956-09-20T00:00:00.000Z,2025-03-15T00:00:00.000Z,P,675,Guadalajara,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4654,Laura,Lopez,CC,1000004653,1985-11-22T00:00:00.000Z,2024-11-10T00:00:00.000Z,S,787,Lima,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4655,Miguel,Rodriguez,PEP,1000004654,1994-04-22T00:00:00.000Z,2024-12-23T00:00:00.000Z,B,795,Bogotá,Buenos Aires,Inactivo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4656,Ana,Gonzalez,CC,1000004655,1963-12-29T00:00:00.000Z,2025-10-02T00:00:00.000Z,S,675,Medellín,Metropolitana,Bloqueado,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4657,Juan,Rodriguez,CE,1000004656,2003-06-23T00:00:00.000Z,2024-08-18T00:00:00.000Z,E,790,CDMX,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4658,Carlos,Hernandez,PEP,1000004657,1955-12-24T00:00:00.000Z,2025-11-03T00:00:00.000Z,S,598,Lima,,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4659,Miguel,Hernandez,PEP,1000004658,1964-10-14T00:00:00.000Z,2025-12-12T00:00:00.000Z,E,652,CDMX,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4660,Maria,Martinez,CE,1000004659,1957-07-17T00:00:00.000Z,2026-02-16T00:00:00.000Z,S,653,CDMX,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4661,Laura,Lopez,CE,1000004660,1975-05-28T00:00:00.000Z,2025-02-27T00:00:00.000Z,E,780,Buenos Aires,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4662,Carlos,Garcia,CE,1000004661,1997-07-16T00:00:00.000Z,2024-05-12T00:00:00.000Z,P,703,Medellín,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4663,Ana,Lopez,CC,1000004662,1963-01-30T00:00:00.000Z,2024-04-29T00:00:00.000Z,E,693,Lima,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
4664,Juan,Rodriguez,CC,1000004663,1950-09-03T00:00:00.000Z,2025-05-29T00:00:00.000Z,P,702,Buenos Aires,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
